ID,Collected.Date,Collected.By,Ymaze.Weight,Test,Ymaze.Apparatus,Ymaze.Distance,Ymaze.MeanSpeed,Ymaze.SponAlt,Ymaze.TotalArmEntries,Ymaze.AltArmReturns,Ymaze.Percent.SponAlt,Ymaze.Percent.AltArmReturns,Sex,Line,Genotype,Diet,Birth.Date,Housing.ID,Age.Tested.Days,Age.Tested.Months,AgeGrp
14581,2019-07-08,NA,18.56,4,Y-maze 2,12.416,0.026,14,28,7,54,27,Female,B6xBXD100,Ntg,6% Extruded,2019-05-21,4484,48,1.57,2
14570,2019-07-08,NA,22.98,5,Y-maze 1,6.642,0.014,9,14,3,75,25,Male,B6xBXD100,5XFAD,6% Extruded,2019-05-21,4485,48,1.57,2
14571,2019-07-08,NA,24.84,6,Y-maze 2,7.427,0.015,10,17,2,67,13,Male,B6xBXD100,Ntg,6% Extruded,2019-05-21,4485,48,1.57,2
14572,2019-07-08,NA,21.62,7,Y-maze 1,8.054,0.017,12,21,1,63,5,Male,B6xBXD100,Ntg,6% Extruded,2019-05-21,4485,48,1.57,2
14573,2019-07-08,NA,24.03,8,Y-maze 2,10.523,0.022,13,20,1,72,6,Male,B6xBXD100,Ntg,6% Extruded,2019-05-21,4485,48,1.57,2
14574,2019-07-08,NA,23.16,9,Y-maze 1,9.209,0.019,16,23,0,76,0,Male,B6xBXD100,Ntg,6% Extruded,2019-05-21,4485,48,1.57,2
14590,2019-07-08,NA,18.24,10,Y-maze 2,14.486,0.03,19,35,5,58,15,Female,B6xBXD169,5XFAD,6% Extruded,2019-05-21,4490,48,1.57,2
14591,2019-07-08,NA,18.12,11,Y-maze 1,14.892,0.031,23,41,7,59,18,Female,B6xBXD169,Ntg,6% Extruded,2019-05-21,4490,48,1.57,2
14592,2019-07-08,NA,17.49,12,Y-maze 2,20.194,0.042,30,42,7,75,18,Female,B6xBXD169,5XFAD,6% Extruded,2019-05-21,4490,48,1.57,2
14593,2019-07-08,NA,17.29,13,Y-maze 1,13.352,0.028,19,33,7,61,23,Female,B6xBXD169,5XFAD,6% Extruded,2019-05-21,4490,48,1.57,2
14594,2019-07-08,NA,19.12,14,Y-maze 2,12.96,0.027,15,32,12,50,40,Female,B6xBXD169,Ntg,6% Extruded,2019-05-21,4490,48,1.57,2
14595,2019-07-08,NA,23.91,15,Y-maze 1,14.633,0.03,20,36,10,59,29,Male,B6xBXD169,5XFAD,6% Extruded,2019-05-21,4491,48,1.57,2
14596,2019-07-08,NA,22.24,16,Y-maze 2,10.859,0.023,14,22,2,70,10,Male,B6xBXD169,Ntg,6% Extruded,2019-05-21,4491,48,1.57,2
14597,2019-07-08,NA,22.51,17,Y-maze 1,12.234,0.025,20,32,6,67,20,Male,B6xBXD169,Ntg,6% Extruded,2019-05-21,4491,48,1.57,2
14544,2019-07-08,NA,17.37,18,Y-maze 2,11.424,0.024,16,25,4,70,17,Female,B6xBXD62,Ntg,6% Extruded,2019-05-21,4498,48,1.57,2
14545,2019-07-08,NA,14.51,19,Y-maze 1,9.258,0.019,9,20,5,50,28,Female,B6xBXD62,5XFAD,6% Extruded,2019-05-21,4498,48,1.57,2
14546,2019-07-08,NA,16.49,20,Y-maze 2,12.212,0.025,11,25,7,48,30,Female,B6xBXD62,Ntg,6% Extruded,2019-05-21,4498,48,1.57,2
14575,2019-07-08,NA,18.34,21,Y-maze 1,6.944,0.014,11,21,4,58,21,Female,B6xBXD100,Ntg,45% HFD,2019-05-21,4486,48,1.57,2
14576,2019-07-08,NA,16.72,22,Y-maze 2,7.914,0.016,10,22,2,50,10,Female,B6xBXD100,5XFAD,45% HFD,2019-05-21,4486,48,1.57,2
14577,2019-07-08,NA,17.16,23,Y-maze 1,7.599,0.016,13,23,4,62,19,Female,B6xBXD100,Ntg,45% HFD,2019-05-21,4486,48,1.57,2
14578,2019-07-08,NA,18.56,24,Y-maze 2,10.066,0.021,13,24,5,59,23,Female,B6xBXD100,5XFAD,45% HFD,2019-05-21,4486,48,1.57,2
14556,2019-07-08,NA,24.19,25,Y-maze 1,9.692,0.02,14,24,6,64,27,Male,B6xBXD78,Ntg,6% Extruded,2019-05-21,4482,48,1.57,2
14557,2019-07-08,NA,23.16,26,Y-maze 2,10.502,0.022,13,26,6,54,25,Male,B6xBXD78,5XFAD,6% Extruded,2019-05-21,4482,48,1.57,2
14558,2019-07-08,NA,24.15,27,Y-maze 1,12.171,0.025,14,27,11,56,44,Male,B6xBXD78,Ntg,6% Extruded,2019-05-21,4482,48,1.57,2
14559,2019-07-08,NA,24.01,28,Y-maze 2,12.78,0.027,13,28,12,50,46,Male,B6xBXD78,Ntg,6% Extruded,2019-05-21,4482,48,1.57,2
14561,2019-07-08,NA,24.45,29,Y-maze 1,9.963,0.021,12,25,3,52,13,Male,B6xBXD78,5XFAD,6% Extruded,2019-05-21,4482,48,1.57,2
14599,2019-07-08,NA,21.94,31,Y-maze 1,11.259,0.023,19,31,8,66,28,Male,B6xBXD169,5XFAD,6% Extruded,2019-05-21,4492,48,1.57,2
14600,2019-07-08,NA,21.49,32,Y-maze 2,13.611,0.028,23,35,6,70,18,Male,B6xBXD169,Ntg,6% Extruded,2019-05-21,4492,48,1.57,2
14579,2019-07-08,NA,16.92,33,Y-maze 1,12.22,0.025,15,31,7,52,24,Female,B6xBXD100,5XFAD,45% HFD,2019-05-21,4487,48,1.57,2
14580,2019-07-08,NA,18.01,34,Y-maze 2,12.215,0.025,23,35,2,70,6,Female,B6xBXD100,5XFAD,45% HFD,2019-05-21,4487,48,1.57,2
14582,2019-07-08,NA,19.15,35,Y-maze 1,9.878,0.021,14,25,7,61,30,Female,B6xBXD100,5XFAD,45% HFD,2019-05-21,4487,48,1.57,2
14583,2019-07-08,NA,19.15,36,Y-maze 2,8.009,0.017,13,19,0,76,0,Female,B6xBXD100,Ntg,45% HFD,2019-05-21,4487,48,1.57,2
14551,2019-07-08,NA,19.74,37,Y-maze 1,6.858,0.014,7,15,3,54,23,Male,B6xBXD62,5XFAD,45% HFD,2019-05-21,4500,48,1.57,2
14554,2019-07-08,NA,21.16,38,Y-maze 2,7.102,0.015,9,15,2,69,15,Male,B6xBXD62,5XFAD,45% HFD,2019-05-21,4500,48,1.57,2
14584,2019-07-08,NA,20.75,39,Y-maze 1,12.501,0.026,20,36,12,59,35,Male,B6xBXD154,5XFAD,6% Extruded,2019-05-21,4488,48,1.57,2
14585,2019-07-08,NA,19.75,40,Y-maze 2,13.813,0.029,21,34,2,66,6,Male,B6xBXD154,5XFAD,6% Extruded,2019-05-21,4488,48,1.57,2
14586,2019-07-08,NA,19.13,41,Y-maze 1,9.941,0.021,10,23,6,48,29,Male,B6xBXD154,Ntg,6% Extruded,2019-05-21,4488,48,1.57,2
7084,2019-07-07,NA,54.2,3,Y-maze 1,5.363,0.011,7,11,2,78,22,Male,B6xBXD74,Ntg,45% HFD,2018-06-19,2331,383,12.56,12
7085,2019-07-07,NA,51.3,4,Y-maze 2,4.749,0.01,4,10,3,50,38,Male,B6xBXD74,5XFAD,45% HFD,2018-06-19,2331,383,12.56,12
7086,2019-07-07,NA,49.91,5,Y-maze 1,6.287,0.013,6,15,7,46,54,Male,B6xBXD74,Ntg,45% HFD,2018-06-19,2331,383,12.56,12
7089,2019-07-07,NA,52.97,7,Y-maze 1,5.726,0.012,9,16,5,64,36,Male,B6xBXD74,Ntg,45% HFD,2018-06-19,2331,383,12.56,12
7090,2019-07-07,NA,26.59,8,Y-maze 2,5.997,0.012,10,17,2,67,13,Female,B6xBXD87,5XFAD,45% HFD,2018-06-19,2332,383,12.56,12
7092,2019-07-07,NA,27.85,9,Y-maze 1,11.334,0.024,16,30,9,57,32,Female,B6xBXD87,5XFAD,45% HFD,2018-06-19,2332,383,12.56,12
12042,2019-07-07,NA,39.09,14,Y-maze 2,13.553,0.028,18,29,7,67,26,Male,B6xBXD68,Ntg,6% Extruded,2019-02-05,3747,152,4.98,4
12044,2019-07-07,NA,31.92,15,Y-maze 2,16.528,0.034,22,37,10,63,29,Male,B6xBXD68,5XFAD,6% Extruded,2019-02-05,3747,152,4.98,4
12043,2019-07-07,NA,33.13,16,Y-maze 1,16.324,0.034,23,43,12,56,29,Male,B6xBXD68,5XFAD,6% Extruded,2019-02-05,3747,152,4.98,4
12045,2019-07-07,NA,32.71,17,Y-maze 1,17.271,0.036,27,47,15,60,33,Male,B6xBXD68,5XFAD,6% Extruded,2019-02-05,3747,152,4.98,4
12046,2019-07-07,NA,35.63,21,Y-maze 1,3.958,0.008,4,8,1,67,17,Male,B6xBXD68,5XFAD,6% Extruded,2019-02-05,3748,152,4.98,4
12047,2019-07-07,NA,40.29,22,Y-maze 2,9.393,0.02,15,23,6,71,29,Male,B6xBXD68,Ntg,6% Extruded,2019-02-05,3748,152,4.98,4
12049,2019-07-07,NA,40.98,23,Y-maze 2,12.878,0.027,18,29,9,67,33,Male,B6xBXD68,Ntg,6% Extruded,2019-02-05,3748,152,4.98,4
12048,2019-07-07,NA,45.63,24,Y-maze 1,10.38,0.022,16,28,7,62,27,Male,B6xBXD68,Ntg,6% Extruded,2019-02-05,3748,152,4.98,4
6843,2019-07-07,NA,58.76,31,Y-maze 2,8.878,0.018,14,19,2,82,12,Male,B6,Ntg,45% HFD,2018-06-19,2325,383,12.56,12
6842,2019-07-07,NA,53.98,32,Y-maze 1,6.144,0.013,11,19,4,65,24,Male,B6,Ntg,45% HFD,2018-06-19,2325,383,12.56,12
7058,2019-07-07,NA,25.48,34,Y-maze 2,5.548,0.012,5,12,5,50,50,Female,B6xBXD14,5XFAD,6% Extruded,2018-06-19,2326,383,12.56,12
7060,2019-07-07,NA,25.14,35,Y-maze 1,11.179,0.023,13,26,4,54,17,Female,B6xBXD14,5XFAD,6% Extruded,2018-06-19,2326,383,12.56,12
7071,2019-07-07,NA,52.89,36,Y-maze 2,5.965,0.012,9,14,3,75,25,Female,B6xBXD28,Ntg,45% HFD,2018-06-19,2392,383,12.56,12
7072,2019-07-07,NA,37.78,37,Y-maze 1,10.163,0.021,9,23,6,43,29,Female,B6xBXD28,Ntg,45% HFD,2018-06-19,2392,383,12.56,12
7073,2019-07-07,NA,29.3,38,Y-maze 2,8.003,0.017,11,19,6,65,35,Female,B6xBXD28,5XFAD,45% HFD,2018-06-19,2392,383,12.56,12
7075,2019-07-07,NA,28.92,40,Y-maze 2,5.015,0.01,7,11,2,78,22,Female,B6xBXD28,Ntg,45% HFD,2018-06-19,2392,383,12.56,12
12050,2019-07-07,NA,32.59,41,Y-maze 1,6.689,0.014,11,17,2,73,13,Male,B6xBXD38,5XFAD,6% Extruded,2019-02-05,3741,152,4.98,4
12051,2019-07-07,NA,33.76,42,Y-maze 2,6.146,0.013,9,13,2,82,18,Male,B6xBXD38,Ntg,6% Extruded,2019-02-05,3741,152,4.98,4
12052,2019-07-07,NA,35.02,43,Y-maze 1,9.284,0.019,16,27,8,64,32,Male,B6xBXD38,5XFAD,6% Extruded,2019-02-05,3741,152,4.98,4
12053,2019-07-07,NA,34.9,44,Y-maze 2,9.818,0.02,13,21,3,68,16,Male,B6xBXD38,Ntg,6% Extruded,2019-02-05,3741,152,4.98,4
12054,2019-07-07,NA,29.82,45,Y-maze 1,6.956,0.014,7,15,4,54,31,Male,B6xBXD38,5XFAD,6% Extruded,2019-02-05,3741,152,4.98,4
14499,2019-07-09,NA,24.35,1,Y-maze 1,13.252,0.028,16,30,7,57,25,Male,B6xBXD49,Ntg,45% HFD,2019-05-21,4480,49,1.61,2
14501,2019-07-09,NA,23.94,2,Y-maze 2,17.325,0.036,24,38,5,67,14,Male,B6xBXD49,5XFAD,45% HFD,2019-05-21,4480,49,1.61,2
14502,2019-07-09,NA,24.09,3,Y-maze 1,12.734,0.027,16,32,5,53,17,Male,B6xBXD49,5XFAD,45% HFD,2019-05-21,4480,49,1.61,2
14452,2019-07-09,NA,18.55,4,Y-maze 2,14.106,0.029,17,33,8,55,26,Female,B6xBXD19,Ntg,45% HFD,2019-05-21,4471,49,1.61,2
14453,2019-07-09,NA,17.17,5,Y-maze 1,16.357,0.034,26,42,9,65,23,Female,B6xBXD19,5XFAD,45% HFD,2019-05-21,4471,49,1.61,2
14454,2019-07-09,NA,17.49,6,Y-maze 2,15.028,0.031,24,35,5,73,15,Female,B6xBXD19,5XFAD,45% HFD,2019-05-21,4471,49,1.61,2
14497,2019-07-09,NA,25.34,7,Y-maze 1,13.244,0.028,25,34,4,78,13,Male,B6xBXD49,Ntg,45% HFD,2019-05-21,4481,49,1.61,2
14503,2019-07-09,NA,25.34,8,Y-maze 2,11.439,0.024,12,26,11,50,46,Male,B6xBXD49,5XFAD,45% HFD,2019-05-21,4481,49,1.61,2
14504,2019-07-09,NA,24.15,9,Y-maze 1,11.848,0.025,15,30,10,54,36,Male,B6xBXD49,5XFAD,45% HFD,2019-05-21,4481,49,1.61,2
14450,2019-07-09,NA,15.69,10,Y-maze 2,10.379,0.022,17,25,3,74,13,Female,B6xBXD19,Ntg,45% HFD,2019-05-21,4472,49,1.61,2
14451,2019-07-09,NA,16.82,11,Y-maze 1,12.065,0.025,17,35,7,52,21,Female,B6xBXD19,Ntg,45% HFD,2019-05-21,4472,49,1.61,2
14459,2019-07-09,NA,18.07,12,Y-maze 2,15.281,0.032,17,33,7,55,23,Female,B6xBXD19,5XFAD,45% HFD,2019-05-21,4472,49,1.61,2
14493,2019-07-09,NA,18.72,13,Y-maze 1,13.291,0.028,17,34,10,53,31,Female,B6xBXD49,Ntg,45% HFD,2019-05-21,4478,49,1.61,2
14494,2019-07-09,NA,16.23,14,Y-maze 2,10.857,0.023,11,22,2,55,10,Female,B6xBXD49,Ntg,45% HFD,2019-05-21,4478,49,1.61,2
6926,2019-07-09,NA,45.84,15,Y-maze 1,2.662,0.006,3,6,1,75,25,Male,B6xBXD55,5XFAD,6% Extruded,2018-06-12,2265,392,12.85,12
6950,2019-07-09,NA,25.67,16,Y-maze 2,10.043,0.021,9,21,6,47,32,Female,B6xBXD154,5XFAD,45% HFD,2018-06-12,2271,392,12.85,12
6951,2019-07-09,NA,25.42,17,Y-maze 1,11.916,0.025,12,33,19,39,61,Female,B6xBXD154,5XFAD,45% HFD,2018-06-12,2271,392,12.85,12
6952,2019-07-09,NA,29.06,18,Y-maze 2,10.168,0.021,10,21,7,53,37,Female,B6xBXD154,Ntg,45% HFD,2018-06-12,2271,392,12.85,12
6953,2019-07-09,NA,29.83,19,Y-maze 1,14.696,0.031,20,43,19,49,46,Female,B6xBXD154,Ntg,45% HFD,2018-06-12,2271,392,12.85,12
6954,2019-07-09,NA,23.59,20,Y-maze 2,9.939,0.021,12,24,7,55,32,Female,B6xBXD154,5XFAD,45% HFD,2018-06-12,2271,392,12.85,12
14448,2019-07-09,NA,21.32,21,Y-maze 1,12.879,0.027,19,35,13,58,39,Male,B6xBXD12,Ntg,45% HFD,2019-05-21,4468,49,1.61,2
14449,2019-07-09,NA,18.96,22,Y-maze 2,15.585,0.032,20,36,8,59,24,Male,B6xBXD12,5XFAD,45% HFD,2019-05-21,4468,49,1.61,2
14534,2019-07-09,NA,21.67,23,Y-maze 1,12.56,0.026,20,36,12,59,35,Male,B6xBXD60,Ntg,45% HFD,2019-05-21,4436,49,1.61,2
14536,2019-07-09,NA,22.36,25,Y-maze 1,19.506,0.041,25,52,14,50,28,Male,B6xBXD60,5XFAD,45% HFD,2019-05-21,4436,49,1.61,2
14538,2019-07-09,NA,24.13,27,Y-maze 1,14.639,0.03,21,37,10,60,29,Male,B6xBXD60,Ntg,45% HFD,2019-05-21,4436,49,1.61,2
14511,2019-07-09,NA,19.7,28,Y-maze 2,14.556,0.03,20,34,10,63,31,Female,B6xBXD60,Ntg,45% HFD,2019-05-21,4430,49,1.61,2
14512,2019-07-09,NA,19.45,29,Y-maze 1,12.093,0.025,18,32,8,60,27,Female,B6xBXD60,5XFAD,45% HFD,2019-05-21,4430,49,1.61,2
6945,2019-07-09,NA,56.24,31,Y-maze 1,2.905,0.006,1,7,2,20,40,Male,B6xBXD39,Ntg,45% HFD,2018-06-12,2270,392,12.85,12
6967,2019-07-09,NA,46.79,32,Y-maze 2,8.628,0.018,11,20,3,61,17,Male,B6xBXD65,5XFAD,6% Extruded,2018-06-12,2275,392,12.85,12
6968,2019-07-09,NA,48.45,33,Y-maze 1,12.681,0.026,14,33,11,45,35,Male,B6xBXD65,5XFAD,6% Extruded,2018-06-12,2275,392,12.85,12
6942,2019-07-09,NA,52.44,36,Y-maze 2,7.665,0.016,10,18,3,63,19,Female,B6xBXD39,5XFAD,45% HFD,2018-06-12,2269,392,12.85,12
6943,2019-07-09,NA,56.29,37,Y-maze 1,1.844,0.004,2,5,1,67,33,Female,B6xBXD39,Ntg,45% HFD,2018-06-12,2269,392,12.85,12
6963,2019-07-09,NA,36.2,39,Y-maze 1,11.873,0.025,21,33,8,68,26,Female,B6xBXD65,5XFAD,45% HFD,2018-06-12,2274,392,12.85,12
6964,2019-07-09,NA,57.16,40,Y-maze 2,13.842,0.029,20,33,9,65,29,Female,B6xBXD65,Ntg,45% HFD,2018-06-12,2274,392,12.85,12
6965,2019-07-09,NA,52.67,41,Y-maze 1,6.612,0.014,5,14,6,42,50,Female,B6xBXD65,Ntg,45% HFD,2018-06-12,2274,392,12.85,12
6966,2019-07-09,NA,56.55,42,Y-maze 2,9.769,0.02,11,21,5,58,26,Female,B6xBXD65,Ntg,45% HFD,2018-06-12,2274,392,12.85,12
14455,2019-07-10,NA,16.41,1,Y-maze 1,12.428,0.026,18,35,13,55,39,Female,B6xBXD19,5XFAD,6% Extruded,2019-05-21,4470,50,1.64,2
14458,2019-07-10,NA,16.02,3,Y-maze 2,17.776,0.037,23,42,9,57,23,Female,B6xBXD19,Ntg,6% Extruded,2019-05-21,4470,50,1.64,2
14446,2019-07-10,NA,19.97,5,Y-maze 1,15.567,0.032,24,42,10,60,25,Male,B6xBXD12,5XFAD,45% HFD,2019-05-21,4468,50,1.64,2
14447,2019-07-10,NA,19.17,6,Y-maze 2,17.933,0.037,30,42,5,75,13,Male,B6xBXD12,5XFAD,45% HFD,2019-05-21,4468,50,1.64,2
14514,2019-07-10,NA,21.47,7,Y-maze 1,16.675,0.035,34,48,12,74,26,Male,B6xBXD60,Ntg,6% Extruded,2019-05-21,4432,50,1.64,2
14515,2019-07-10,NA,24.27,8,Y-maze 2,14.429,0.03,17,30,8,61,29,Male,B6xBXD60,Ntg,6% Extruded,2019-05-21,4432,50,1.64,2
14516,2019-07-10,NA,22.91,9,Y-maze 1,13.413,0.028,18,35,12,55,36,Male,B6xBXD60,5XFAD,6% Extruded,2019-05-21,4432,50,1.64,2
14490,2019-07-10,NA,27.15,10,Y-maze 2,18.25,0.038,32,44,8,76,19,Male,B6xBXD49,Ntg,6% Extruded,2019-05-21,4479,50,1.64,2
14482,2019-07-10,NA,19.64,11,Y-maze 1,10.737,0.022,18,28,5,69,19,Female,B6xBXD49,5XFAD,6% Extruded,2019-05-21,4475,50,1.64,2
14483,2019-07-10,NA,20.23,12,Y-maze 2,13.232,0.028,19,29,5,70,19,Female,B6xBXD49,Ntg,6% Extruded,2019-05-21,4475,50,1.64,2
14484,2019-07-10,NA,18.13,13,Y-maze 1,18.503,0.039,29,47,10,64,22,Female,B6xBXD49,5XFAD,6% Extruded,2019-05-21,4475,50,1.64,2
14485,2019-07-10,NA,18.31,14,Y-maze 2,15.965,0.033,17,34,11,53,34,Female,B6xBXD49,Ntg,6% Extruded,2019-05-21,4475,50,1.64,2
14441,2019-07-10,NA,16.43,15,Y-maze 1,13.495,0.028,15,42,15,38,38,Female,B6xBXD12,5XFAD,6% Extruded,2019-05-21,4467,50,1.64,2
14442,2019-07-10,NA,17.15,16,Y-maze 2,18.785,0.039,24,45,14,56,33,Female,B6xBXD12,Ntg,6% Extruded,2019-05-21,4467,50,1.64,2
14443,2019-07-10,NA,17,17,Y-maze 1,16.118,0.034,21,39,7,57,19,Female,B6xBXD12,Ntg,6% Extruded,2019-05-21,4467,50,1.64,2
14495,2019-07-10,NA,18.03,18,Y-maze 2,9.427,0.02,11,21,6,58,32,Female,B6xBXD49,5XFAD,45% HFD,2019-05-21,4478,50,1.64,2
14486,2019-07-10,NA,19.06,19,Y-maze 1,11.987,0.025,11,27,7,44,28,Female,B6xBXD49,Ntg,45% HFD,2019-05-21,4476,50,1.64,2
14487,2019-07-10,NA,20.56,20,Y-maze 2,13.528,0.028,14,28,10,54,38,Female,B6xBXD49,Ntg,45% HFD,2019-05-21,4476,50,1.64,2
14488,2019-07-10,NA,17.89,21,Y-maze 1,17.842,0.037,27,46,9,61,20,Female,B6xBXD49,5XFAD,45% HFD,2019-05-21,4476,50,1.64,2
14517,2019-07-10,NA,23.97,22,Y-maze 2,12.261,0.026,15,27,6,60,24,Male,B6xBXD60,5XFAD,6% Extruded,2019-05-21,4433,50,1.64,2
14519,2019-07-10,NA,23.25,23,Y-maze 1,19.774,0.041,25,59,25,44,44,Male,B6xBXD60,Ntg,6% Extruded,2019-05-21,4433,50,1.64,2
14520,2019-07-10,NA,25.46,24,Y-maze 2,17.304,0.036,17,40,15,45,39,Male,B6xBXD60,Ntg,6% Extruded,2019-05-21,4433,50,1.64,2
14479,2019-07-10,NA,22.59,25,Y-maze 1,7.093,0.015,6,17,2,40,13,Male,B6xBXD48a,5XFAD,45% HFD,2019-05-21,4474,50,1.64,2
14480,2019-07-10,NA,24.52,26,Y-maze 2,6.881,0.014,9,13,2,82,18,Male,B6xBXD48a,Ntg,45% HFD,2019-05-21,4474,50,1.64,2
14481,2019-07-10,NA,24.33,27,Y-maze 1,11.587,0.024,16,29,6,59,22,Male,B6xBXD48a,Ntg,45% HFD,2019-05-21,4474,50,1.64,2
14539,2019-07-10,NA,22.77,28,Y-maze 2,10.6,0.022,18,29,8,67,30,Male,B6xBXD60,5XFAD,45% HFD,2019-05-21,4437,50,1.64,2
14540,2019-07-10,NA,24.47,29,Y-maze 1,14.466,0.03,17,30,9,61,32,Male,B6xBXD60,Ntg,45% HFD,2019-05-21,4437,50,1.64,2
14541,2019-07-10,NA,24.16,30,Y-maze 2,10.901,0.023,14,22,4,70,20,Male,B6xBXD60,Ntg,45% HFD,2019-05-21,4437,50,1.64,2
14542,2019-07-10,NA,23.95,31,Y-maze 1,15.567,0.032,19,37,16,54,46,Male,B6xBXD60,5XFAD,45% HFD,2019-05-21,4437,50,1.64,2
14543,2019-07-10,NA,23.05,32,Y-maze 2,12.429,0.026,13,27,10,52,40,Male,B6xBXD60,Ntg,45% HFD,2019-05-21,4437,50,1.64,2
14527,2019-07-10,NA,20.86,33,Y-maze 1,5.08,0.011,7,20,4,39,22,Female,B6xBXD60,5XFAD,6% Extruded,2019-05-21,4435,50,1.64,2
14528,2019-07-10,NA,21.06,34,Y-maze 2,18.092,0.038,24,41,9,62,23,Female,B6xBXD60,Ntg,6% Extruded,2019-05-21,4435,50,1.64,2
14529,2019-07-10,NA,18.42,35,Y-maze 1,11.244,0.023,20,29,6,74,22,Female,B6xBXD60,Ntg,6% Extruded,2019-05-21,4435,50,1.64,2
14530,2019-07-10,NA,19.09,36,Y-maze 2,15.619,0.033,21,37,9,60,26,Female,B6xBXD60,5XFAD,6% Extruded,2019-05-21,4435,50,1.64,2
14463,2019-07-10,NA,22.39,37,Y-maze 1,11.538,0.024,17,30,10,61,36,Male,B6xBXD19,5XFAD,6% Extruded,2019-05-21,4469,50,1.64,2
14465,2019-07-10,NA,22.74,38,Y-maze 2,10.478,0.022,11,26,4,46,17,Male,B6xBXD19,Ntg,6% Extruded,2019-05-21,4469,50,1.64,2
6917,2019-07-10,NA,31.52,39,Y-maze 1,11.434,0.024,15,29,9,56,33,Female,B6xBXD55,Ntg,45% HFD,2018-06-12,2264,393,12.89,12
6918,2019-07-10,NA,38.34,40,Y-maze 2,9.601,0.02,11,22,5,55,25,Female,B6xBXD55,Ntg,45% HFD,2018-06-12,2264,393,12.89,12
6919,2019-07-10,NA,27.03,41,Y-maze 1,13.178,0.027,16,31,12,55,41,Female,B6xBXD55,5XFAD,45% HFD,2018-06-12,2264,393,12.89,12
6920,2019-07-10,NA,35.12,42,Y-maze 2,12.168,0.025,18,26,4,75,17,Female,B6xBXD55,Ntg,45% HFD,2018-06-12,2264,393,12.89,12
6921,2019-07-10,NA,33.14,43,Y-maze 1,9.5,0.02,11,22,4,55,20,Female,B6xBXD55,Ntg,45% HFD,2018-06-12,2264,393,12.89,12
14509,2019-07-10,NA,21.18,45,Y-maze 1,15.614,0.033,20,40,10,53,26,Female,B6xBXD60,Ntg,6% Extruded,2019-05-21,4431,50,1.64,2
14510,2019-07-10,NA,19.45,46,Y-maze 2,15.207,0.032,12,34,15,38,47,Female,B6xBXD60,5XFAD,6% Extruded,2019-05-21,4431,50,1.64,2
14491,2019-07-10,NA,23.96,47,Y-maze 1,15.902,0.033,19,38,13,53,36,Male,B6xBXD49,5XFAD,6% Extruded,2019-05-21,4477,50,1.64,2
14492,2019-07-10,NA,25.78,48,Y-maze 2,14.782,0.031,16,29,7,59,26,Male,B6xBXD49,Ntg,6% Extruded,2019-05-21,4477,50,1.64,2
14269,2019-07-12,NA,26.91,1,Y-maze 2,12.272,0.026,15,29,7,56,26,Male,B6xBXD77,Ntg,6% Extruded,2019-05-07,4357,66,2.16,2
14268,2019-07-12,NA,28.35,2,Y-maze 1,4.398,0.009,2,12,1,20,10,Male,B6xBXD77,5XFAD,6% Extruded,2019-05-07,4357,66,2.16,2
14270,2019-07-12,NA,28.38,3,Y-maze 1,3.947,0.008,4,12,2,40,20,Male,B6xBXD77,Ntg,6% Extruded,2019-05-07,4357,66,2.16,2
11567,2019-07-12,NA,27.14,4,Y-maze 2,8.05,0.017,8,17,7,53,47,Female,B6xBXD99,5XFAD,6% Extruded,2019-01-15,3583,178,5.84,6
11572,2019-07-12,NA,31.64,5,Y-maze 1,7.479,0.016,11,25,1,48,4,Female,B6xBXD99,Ntg,6% Extruded,2019-01-15,3583,178,5.84,6
11573,2019-07-12,NA,29.13,6,Y-maze 2,10.196,0.021,17,27,5,68,20,Female,B6xBXD99,Ntg,6% Extruded,2019-01-15,3583,178,5.84,6
14243,2019-07-12,NA,19.42,7,Y-maze 1,14.468,0.03,24,40,11,63,29,Female,B6xBXD39,Ntg,45% HFD,2019-05-07,4351,66,2.16,2
14244,2019-07-12,NA,18.23,8,Y-maze 2,13.745,0.029,19,27,5,76,20,Female,B6xBXD39,5XFAD,45% HFD,2019-05-07,4351,66,2.16,2
14245,2019-07-12,NA,18.53,9,Y-maze 1,15.424,0.032,20,42,14,50,35,Female,B6xBXD39,Ntg,45% HFD,2019-05-07,4351,66,2.16,2
14246,2019-07-12,NA,23.16,10,Y-maze 2,12.986,0.027,22,30,5,79,18,Male,B6xBXD39,5XFAD,45% HFD,2019-05-07,4352,66,2.16,2
14247,2019-07-12,NA,24.22,11,Y-maze 1,15.072,0.031,24,38,11,67,31,Male,B6xBXD39,Ntg,45% HFD,2019-05-07,4352,66,2.16,2
14248,2019-07-12,NA,22.95,12,Y-maze 2,14.977,0.031,19,32,10,63,33,Male,B6xBXD39,5XFAD,45% HFD,2019-05-07,4352,66,2.16,2
14249,2019-07-12,NA,22.09,13,Y-maze 1,13.386,0.028,20,31,3,69,10,Male,B6xBXD39,5XFAD,45% HFD,2019-05-07,4352,66,2.16,2
14263,2019-07-12,NA,28.27,14,Y-maze 2,14.85,0.031,26,35,6,79,18,Male,B6xBXD68,Ntg,45% HFD,2019-05-07,4356,66,2.16,2
14264,2019-07-12,NA,27.22,15,Y-maze 1,11.775,0.025,16,28,7,62,27,Male,B6xBXD68,Ntg,45% HFD,2019-05-07,4356,66,2.16,2
