AgeGrp,Sex,Genotype,Diet,Line,Weight_mean,Weight_sd,Age.Tested.Days_mean,Age.Tested.Days_sd,Age.Tested.Months_mean,Age.Tested.Months_sd,sample.n
4,Female,5XFAD,6% Extruded,B6xBXD16,22.062,1.4456036801281322,95.6,3.5777087639996634,3.1359999999999997,0.11823705003085964,5
4,Female,5XFAD,6% Extruded,B6xBXD161,21.265,0.49237519569260696,94.25,2.5,3.09,0.08000000000000007,4
4,Female,5XFAD,6% Extruded,B6xBXD169,19.68857142857143,1.2131697953629375,94,2.6457513110645907,3.0828571428571427,0.08693182879212226,7
4,Female,5XFAD,6% Extruded,B6xBXD172,20.9,NA,106,NA,3.48,NA,1
4,Female,5XFAD,6% Extruded,B6xBXD19,20.225,0.7979348344319862,94.25,3.8622100754188224,3.0925,0.12579745625409117,4
4,Female,5XFAD,6% Extruded,B6xBXD22,20.476666666666667,0.4916638417997942,101,0,3.31,0,3
4,Female,5XFAD,6% Extruded,B6xBXD28,20.578,1.2799722219208078,104,11.508451001088046,3.412,0.3788520672886567,10
4,Female,5XFAD,6% Extruded,B6xBXD31,24.47,NA,97,NA,3.18,NA,1
4,Female,5XFAD,6% Extruded,B6xBXD33,19.9,0.141421356237309,94,0,3.08,0,2
4,Female,5XFAD,6% Extruded,B6xBXD34,21.233999999999998,1.3218661051710194,105.6,6.024948132556827,3.4659999999999997,0.19718012070185972,5
4,Female,5XFAD,6% Extruded,B6xBXD38,21.07,2.036467529817259,93,0,3.05,0,2
4,Female,5XFAD,6% Extruded,B6xBXD39,20.6075,0.7774906215940275,103.5,4.041451884327381,3.3949999999999996,0.1327905619136139,4
4,Female,5XFAD,6% Extruded,B6xBXD49,21.04,0.38999999999999935,98.66666666666667,1.1547005383792515,3.2333333333333334,0.04041451884327371,3
4,Female,5XFAD,6% Extruded,B6xBXD50,19.824,0.7063851640571166,92.4,0.5477225575051661,3.032,0.016431676725154876,5
4,Female,5XFAD,6% Extruded,B6xBXD55,23.69,NA,93,NA,3.05,NA,1
4,Female,5XFAD,6% Extruded,B6xBXD61,22.541428571428572,1.757170344345596,94,2.6457513110645907,3.0828571428571427,0.08693182879212226,7
4,Female,5XFAD,6% Extruded,B6xBXD62,21.2525,1.6263697523713894,96.25,6.017830648521585,3.1574999999999998,0.19905132145109863,8
4,Female,5XFAD,6% Extruded,B6xBXD65,21.884999999999998,0.8414570696119924,96,4.242640687119285,3.15,0.14142135623730964,2
4,Female,5XFAD,6% Extruded,B6xBXD65a,21.6675,0.6825137361255085,108,0,3.54,0,4
4,Female,5XFAD,6% Extruded,B6xBXD66,20.200000000000003,2.941564209736038,95.5,3.5355339059327378,3.13,0.1131370849898477,2
4,Female,5XFAD,6% Extruded,B6xBXD68,20.669999999999998,1.0499047575851825,93,0,3.05,0,5
4,Female,5XFAD,6% Extruded,B6xBXD70,21.225,0.24748737341529012,100,0,3.28,0,2
4,Female,5XFAD,6% Extruded,B6xBXD73,19.5825,0.9742133578773533,96.5,4.041451884327381,3.165,0.1327905619136139,4
4,Female,5XFAD,6% Extruded,B6xBXD74,19.72,0.4808326112068521,94,0,3.08,0,2
4,Female,5XFAD,6% Extruded,B6xBXD75,21.39,1.199145529116462,93,0,3.05,0,5
4,Female,5XFAD,6% Extruded,B6xBXD77,23.321666666666665,1.9332192495075846,99.83333333333333,5.84522597225006,3.275,0.1931579664419773,6
4,Female,5XFAD,6% Extruded,B6xBXD78,22.16,0.4808326112068521,98,0,3.21,0,2
4,Female,5XFAD,6% Extruded,B6xBXD83,22.38,0.4397158173184131,97.2,3.8340579025361627,3.1879999999999997,0.1259761882261882,5
4,Female,5XFAD,6% Extruded,B6xBXD87,20.99,NA,93,NA,3.05,NA,1
4,Female,5XFAD,6% Extruded,B6xBXD99,23.02375,1.128500110766499,101.5,5.42481072744215,3.32625,0.17630634864186984,8
4,Female,5XFAD,6% Extruded,B6xD2,22.043333333333333,1.1898039054118668,93,0,3.05,0,3
4,Female,Ntg,45% HFD,B6,21.93,2.2203152929257595,100,9.899494936611665,3.28,0.3252691193458118,2
4,Female,Ntg,45% HFD,B6xBXD113,24.738333333333333,3.8044732443094755,97,3.22490309931942,3.1799999999999997,0.10545141061171255,6
4,Female,Ntg,45% HFD,B6xBXD12,20.115000000000002,2.2490664730060774,94.75,3.5,3.1075,0.11499999999999999,4
4,Female,Ntg,45% HFD,B6xBXD124,22.456666666666667,2.4099266932142704,95.33333333333333,3.6147844564602556,3.1266666666666665,0.1187714892836941,6
4,Female,Ntg,45% HFD,B6xBXD125,24.546,5.533487146456564,100.4,0.5477225575051661,3.292,0.01643167672515512,5
4,Female,Ntg,45% HFD,B6xBXD14,20.725,0.9523479756195561,100.25,4.5,3.285,0.1499999999999999,4
4,Female,Ntg,45% HFD,B6xBXD152,23.905,2.1084828668974285,93,0,3.05,0,4
4,Female,Ntg,45% HFD,B6xBXD154,20.275,0.4879036790187187,93,0,3.05,0,2
4,Female,Ntg,45% HFD,B6xBXD16,25.08,2.7914297411899867,101.16666666666667,6.882344561751226,3.3183333333333334,0.22613417845754025,6
4,Female,Ntg,45% HFD,B6xBXD161,23.728571428571428,2.4921639096136814,94.71428571428571,2.2886885410853175,3.104285714285714,0.07345228447936865,7
4,Female,Ntg,45% HFD,B6xBXD169,19.23,1.2780845042484477,93,0,3.05,0,5
4,Female,Ntg,45% HFD,B6xBXD19,20.358,1.4728272132195275,98.6,3.1304951684997055,3.234,0.10285912696499032,5
4,Female,Ntg,45% HFD,B6xBXD28,24.02,2.338204439308078,98.25,3.5,3.2224999999999997,0.11499999999999999,4
4,Female,Ntg,45% HFD,B6xBXD38,25.1925,3.5095714363247645,95.5,2.886751345948129,3.13,0.09237604307034021,4
4,Female,Ntg,45% HFD,B6xBXD39,23.598,2.662277220726647,94.4,3.1304951684997055,3.0959999999999996,0.10285912696499032,5
4,Female,Ntg,45% HFD,B6xBXD50,19.86,0.9984321041846889,105.25,3.5,3.4524999999999997,0.11499999999999999,4
4,Female,Ntg,45% HFD,B6xBXD55,21.983333333333334,1.2527676028165267,94.16666666666667,2.857738033247041,3.088333333333333,0.09389710680668849,6
4,Female,Ntg,45% HFD,B6xBXD60,28.68,0.12727922061357835,100,0,3.28,0,2
4,Female,Ntg,45% HFD,B6xBXD62,20.64,NA,93,NA,3.05,NA,1
4,Female,Ntg,45% HFD,B6xBXD65,25.7425,5.642596181428072,93.75,0.5,3.0725,0.015000000000000124,4
4,Female,Ntg,45% HFD,B6xBXD66,21.6,1.5810249839898165,102.33333333333333,13.03329070751768,3.3566666666666665,0.428236694675581,6
4,Female,Ntg,45% HFD,B6xBXD68,22.7,1.9374725804511417,128,0,4.2,0,2
4,Female,Ntg,45% HFD,B6xBXD73,20.384999999999998,1.2804296154025807,93.25,0.5,3.0575,0.015000000000000124,4
4,Female,Ntg,45% HFD,B6xBXD74,23.68285714285714,2.0180247296611133,96.42857142857143,3.3094381626464866,3.1614285714285715,0.10807845474909597,7
4,Female,Ntg,45% HFD,B6xBXD75,19.876,0.8457718368449019,93,0,3.05,0,5
4,Female,Ntg,45% HFD,B6xBXD77,26.1625,4.874076835668474,94,0,3.08,0,4
4,Female,Ntg,45% HFD,B6xBXD83,23.718,1.170991033270537,93,0,3.05,0,5
4,Female,Ntg,45% HFD,B6xBXD87,22.990000000000002,3.832192583887192,93.33333333333333,0.5773502691896257,3.06,0.017320508075688915,3
4,Female,Ntg,45% HFD,B6xBXD99,26.081666666666667,3.2833362098126146,93,0,3.05,0,6
4,Female,Ntg,45% HFD,B6xD2,22.746666666666666,1.9667316373448958,93,0,3.05,0,3
4,Female,Ntg,45% HFD,B6xD2Gpnmb,27.07,1.598061325481596,107,0,3.51,0,2
4,Female,Ntg,6% Extruded,B6,21.428333333333335,1.4824765315736592,93,0,3.05,0,6
4,Female,Ntg,6% Extruded,B6xBXD100,28.593333333333334,4.118073983470104,99,0,3.25,0,3
4,Female,Ntg,6% Extruded,B6xBXD113,23.99,3.9677386506674055,95.8,3.8340579025361627,3.142,0.1259761882261882,5
4,Female,Ntg,6% Extruded,B6xBXD12,19.954285714285714,0.968518751201324,96,3.7416573867739413,3.1485714285714286,0.12294017127971521,7
4,Female,Ntg,6% Extruded,B6xBXD124,27.35,3.8764158703627243,104,12.701705922171767,3.41,0.41569219381653066,4
4,Female,Ntg,6% Extruded,B6xBXD125,20.274,1.1640575587143445,95.8,3.8340579025361627,3.142,0.1259761882261882,5
4,Female,Ntg,6% Extruded,B6xBXD14,22.39,0.141421356237309,99.5,4.949747468305833,3.2649999999999997,0.1626345596729059,2
4,Female,Ntg,6% Extruded,B6xBXD152,21.333333333333332,1.0500634901439698,94.66666666666667,2.886751345948129,3.103333333333333,0.09237604307034021,3
4,Female,Ntg,6% Extruded,B6xBXD154,23.523333333333333,3.5511312751478687,101,0,3.31,0,3
4,Female,Ntg,6% Extruded,B6xBXD16,20.84,1.37071757363312,98.42857142857143,2.439750182371333,3.23,0.08062257748298553,7
4,Female,Ntg,6% Extruded,B6xBXD161,22.5025,1.2987526066704673,96.75,2.5,3.17,0.08000000000000007,4
4,Female,Ntg,6% Extruded,B6xBXD169,20.426000000000002,2.1047992778410007,93,0,3.05,0,5
4,Female,Ntg,6% Extruded,B6xBXD172,22.21,NA,99,NA,3.25,NA,1
4,Female,Ntg,6% Extruded,B6xBXD19,22.832,2.429273553966288,94,3.391164991562634,3.084,0.11058933040759396,5
4,Female,Ntg,6% Extruded,B6xBXD28,22.48125,1.4277198354619256,97.875,8.322731351116479,3.21,0.2741219749360805,8
4,Female,Ntg,6% Extruded,B6xBXD31,23.35,NA,97,NA,3.18,NA,1
4,Female,Ntg,6% Extruded,B6xBXD33,21.26,NA,94,NA,3.08,NA,1
4,Female,Ntg,6% Extruded,B6xBXD34,23.58,0.1979898987322316,110,0,3.61,0,2
4,Female,Ntg,6% Extruded,B6xBXD38,21.119999999999997,0.3394112549695431,93,0,3.05,0,2
4,Female,Ntg,6% Extruded,B6xBXD39,24.803333333333335,3.5955954536997994,110.66666666666667,16.206994374857626,3.63,0.5313755733941863,6
4,Female,Ntg,6% Extruded,B6xBXD48a,22.31,1.4148144754701946,98,0,3.21,0,3
4,Female,Ntg,6% Extruded,B6xBXD49,21.666666666666668,0.6819335255971313,98.66666666666667,1.1547005383792515,3.2333333333333334,0.04041451884327371,3
4,Female,Ntg,6% Extruded,B6xBXD50,20.595,0.6293250352560277,93,0,3.05,0,2
4,Female,Ntg,6% Extruded,B6xBXD55,22.884999999999998,0.21920310216782884,93,0,3.05,0,2
4,Female,Ntg,6% Extruded,B6xBXD61,23.44857142857143,1.9086507325981934,93,0,3.05,0,7
4,Female,Ntg,6% Extruded,B6xBXD62,22.648333333333333,2.399595104734686,96.16666666666667,4.915960401250875,3.1516666666666664,0.1635135060680514,6
4,Female,Ntg,6% Extruded,B6xBXD64,31.759999999999998,1.9233304448274084,101,0,3.31,0,2
4,Female,Ntg,6% Extruded,B6xBXD65,23.276666666666667,0.9027919657004776,95,3.4641016151377544,3.1166666666666667,0.11547005383792526,3
4,Female,Ntg,6% Extruded,B6xBXD66,21.4,0.7626925986267336,96.33333333333333,2.886751345948129,3.1566666666666667,0.09237604307034021,3
4,Female,Ntg,6% Extruded,B6xBXD68,22.192,1.1017349953595916,93,0,3.05,0,5
4,Female,Ntg,6% Extruded,B6xBXD73,20.62,1.02430464218415,97.66666666666667,4.041451884327381,3.203333333333333,0.1327905619136139,3
4,Female,Ntg,6% Extruded,B6xBXD74,21.240000000000002,1.513357195112906,93.4,0.5477225575051661,3.062,0.01643167672515512,5
4,Female,Ntg,6% Extruded,B6xBXD75,20.625,0.9710647077649699,93,0,3.05,0,4
4,Female,Ntg,6% Extruded,B6xBXD77,24.8325,1.8917254029060346,102,2.70801280154532,3.3449999999999998,0.091104335791443,4
4,Female,Ntg,6% Extruded,B6xBXD78,22.393333333333334,0.7684616667949894,98,0,3.21,0,3
4,Female,Ntg,6% Extruded,B6xBXD83,23.113333333333333,2.034902127048538,105,9.2951600308978,3.4433333333333334,0.3046746899016503,6
4,Female,Ntg,6% Extruded,B6xBXD87,21.385,0.7465855610712008,98,3.8987177379235853,3.2133333333333334,0.1272268315516294,6
4,Female,Ntg,6% Extruded,B6xBXD98,23.5,NA,107,NA,3.51,NA,1
4,Female,Ntg,6% Extruded,B6xBXD99,25.201666666666668,2.874435016949708,96.83333333333333,2.228601953392904,3.175,0.07314369419163898,6
4,Female,Ntg,6% Extruded,B6xD2,24.535,1.3328040616184613,93,0,3.05,0,4
4,Female,Ntg,6% Extruded,D2,23.22,1.848959166666479,93,0,3.05,0,5
4,Male,5XFAD,45% HFD,B6,31.105,2.1804357362692453,100,0,3.28,0,4
4,Male,5XFAD,45% HFD,B6xBXD12,27.28,0.6355312738174257,98,0,3.21,0,3
4,Male,5XFAD,45% HFD,B6xBXD124,31.63,2.5030701148789265,99.16666666666667,3.0605010483034745,3.2516666666666665,0.09988326519826371,6
4,Male,5XFAD,45% HFD,B6xBXD125,30.96666666666667,6.817376817124506,97.66666666666667,5.715476066494082,3.203333333333333,0.18779421361337698,6
4,Male,5XFAD,45% HFD,B6xBXD14,32.17,0.014142135623733162,93,0,3.05,0,2
4,Male,5XFAD,45% HFD,B6xBXD152,29.5975,2.561280604177007,97.75,6.601767440112787,3.205,0.21687169786150826,4
4,Male,5XFAD,45% HFD,B6xBXD154,26.294,3.226109111607976,93.8,0.44721359549995793,3.074,0.01341640786499885,5
4,Male,5XFAD,45% HFD,B6xBXD16,31.065,0.9828784258493014,93,0,3.05,0,2
4,Male,5XFAD,45% HFD,B6xBXD161,32.702,1.985426906234524,93.6,0.5477225575051661,3.068,0.01643167672515512,5
4,Male,5XFAD,45% HFD,B6xBXD169,30.097142857142856,4.162373979216325,94,2.6457513110645907,3.0828571428571427,0.08693182879212226,7
4,Male,5XFAD,45% HFD,B6xBXD19,30.5,1.9851952045076071,93,0,3.05,0,6
4,Male,5XFAD,45% HFD,B6xBXD28,30.44,1.3073828819439246,93,0,3.05,0,5
4,Male,5XFAD,45% HFD,B6xBXD39,31.555,4.471633929560871,97.66666666666667,3.6147844564602556,3.203333333333333,0.1187714892836941,6
4,Male,5XFAD,45% HFD,B6xBXD50,30.85,NA,100,NA,3.28,NA,1
4,Male,5XFAD,45% HFD,B6xBXD55,29.735,1.1023762213207136,96.5,4.041451884327381,3.165,0.1327905619136139,4
4,Male,5XFAD,45% HFD,B6xBXD60,37.022,1.9119675729467793,97.2,3.8340579025361627,3.1879999999999997,0.1259761882261882,5
4,Male,5XFAD,45% HFD,B6xBXD61,34.13857142857143,4.744872420383324,93,0,3.05,0,7
4,Male,5XFAD,45% HFD,B6xBXD62,29.44,0.7373601562330315,98,3.4641016151377544,3.2133333333333334,0.115470053837925,3
4,Male,5XFAD,45% HFD,B6xBXD65,33.916666666666664,6.052581818254641,95.83333333333333,3.2506409624359724,3.1416666666666666,0.10778064142816486,6
4,Male,5XFAD,45% HFD,B6xBXD68,33.766666666666666,3.2156855153035946,97.66666666666667,4.041451884327381,3.203333333333333,0.1327905619136139,3
4,Male,5XFAD,45% HFD,B6xBXD73,29,1.1697435616407554,95.33333333333333,4.041451884327381,3.1266666666666665,0.1327905619136139,3
4,Male,5XFAD,45% HFD,B6xBXD74,30.5775,2.2204260101761255,93,0,3.05,0,4
4,Male,5XFAD,45% HFD,B6xBXD75,30.736,0.7837282692362205,93,0,3.05,0,5
4,Male,5XFAD,45% HFD,B6xBXD77,33.745,4.221427483683685,93,0,3.05,0,2
4,Male,5XFAD,45% HFD,B6xBXD83,28.91875,2.529587416951627,93,0,3.05,0,8
4,Male,5XFAD,45% HFD,B6xBXD87,29.39666666666667,3.8977001765998716,94.5,2.7386127875258306,3.098333333333333,0.09020347369512252,6
4,Male,5XFAD,45% HFD,B6xBXD99,28.9775,1.027468572106547,93,0,3.05,0,4
4,Male,5XFAD,45% HFD,B6xD2,29.68,0.9192388155425097,93,0,3.05,0,2
4,Male,5XFAD,6% Extruded,B6,27.354545454545455,1.7013956837629725,111.27272727272727,19.53505008486494,3.65,0.6418722614352484,11
4,Male,5XFAD,6% Extruded,B6xBXD113,29.905,2.148340444777471,96.5,4.041451884327381,3.165,0.1327905619136139,4
4,Male,5XFAD,6% Extruded,B6xBXD12,26.98,NA,93,NA,3.05,NA,1
4,Male,5XFAD,6% Extruded,B6xBXD124,29.993333333333332,1.2961995731110751,97.66666666666667,4.041451884327381,3.203333333333333,0.1327905619136139,3
4,Male,5XFAD,6% Extruded,B6xBXD125,28.105,3.2273812913878026,97.66666666666667,3.6147844564602556,3.203333333333333,0.1187714892836941,6
4,Male,5XFAD,6% Extruded,B6xBXD14,31.4925,2.2149097047058155,98,2.309401076758503,3.215,0.07505553499465129,4
4,Male,5XFAD,6% Extruded,B6xBXD154,27.864285714285714,10.778467511885069,96,3.7416573867739413,3.1485714285714286,0.12294017127971521,7
4,Male,5XFAD,6% Extruded,B6xBXD16,29.623333333333335,3.860428300935878,93,0,3.05,0,6
4,Male,5XFAD,6% Extruded,B6xBXD161,30.7125,1.6461546099926325,94.75,3.5,3.1075,0.11499999999999999,4
4,Male,5XFAD,6% Extruded,B6xBXD169,26.1725,2.9326026552080546,94.75,3.5,3.1075,0.11499999999999999,4
4,Male,5XFAD,6% Extruded,B6xBXD28,28.165,2.8654319046175214,93,0,3.05,0,4
4,Male,5XFAD,6% Extruded,B6xBXD38,28.084,0.6445385946551221,95.2,2.588435821108957,3.12,0.08306623862918079,5
4,Male,5XFAD,6% Extruded,B6xBXD39,23.81,NA,100,NA,3.28,NA,1
4,Male,5XFAD,6% Extruded,B6xBXD48a,28.22,0.15556349186103965,93,0,3.05,0,2
4,Male,5XFAD,6% Extruded,B6xBXD50,26.972,2.920594117641135,97.2,3.8340579025361627,3.1879999999999997,0.1259761882261882,5
4,Male,5XFAD,6% Extruded,B6xBXD55,30.82,0.18384776310850096,115,0,3.77,0,2
4,Male,5XFAD,6% Extruded,B6xBXD61,27.925,2.753815534853415,94.75,3.5,3.1075,0.11499999999999999,4
4,Male,5XFAD,6% Extruded,B6xBXD62,29.025,1.516432216311256,94.75,3.5,3.1075,0.11499999999999999,4
4,Male,5XFAD,6% Extruded,B6xBXD65,26.7775,3.8095351859949163,95.5,3,3.13,0.09999999999999987,4
4,Male,5XFAD,6% Extruded,B6xBXD68,26.837500000000002,1.3464861677715076,93,0,3.05,0,4
4,Male,5XFAD,6% Extruded,B6xBXD73,30.78,4.753826528878253,104,12.701705922171767,3.41,0.41569219381653066,4
4,Male,5XFAD,6% Extruded,B6xBXD75,26.844,2.184097067439999,95.8,3.8340579025361627,3.142,0.1259761882261882,5
4,Male,5XFAD,6% Extruded,B6xBXD77,30.413333333333334,2.7460201504480377,98,5.403702434442518,3.2133333333333334,0.1784002989534116,6
4,Male,5XFAD,6% Extruded,B6xBXD83,29.7825,1.0540517065115929,96.5,4.041451884327381,3.165,0.1327905619136139,4
4,Male,5XFAD,6% Extruded,B6xBXD87,25.732857142857142,1.4272784625026085,98,3.415650255319866,3.214285714285714,0.11222850838908131,7
4,Male,5XFAD,6% Extruded,B6xBXD99,28.177500000000002,2.4666356980037936,95,4,3.1149999999999998,0.13000000000000012,4
4,Male,5XFAD,6% Extruded,B6xD2,28.707142857142856,1.6813359200916622,101,21.166010488516726,3.3128571428571427,0.6954546303369781,7
4,Male,5XFAD,6% Extruded,B6xD2Gpnmb,29.1075,1.2719374984644483,100,0,3.28,0,4
4,Male,Ntg,45% HFD,B6,33.402499999999996,2.1184015200145607,100,0,3.28,0,4
4,Male,Ntg,45% HFD,B6xBXD12,30.12,NA,98,NA,3.21,NA,1
4,Male,Ntg,45% HFD,B6xBXD124,35.370000000000005,3.6571409598209352,98,3.8987177379235853,3.2133333333333334,0.1272268315516294,6
4,Male,Ntg,45% HFD,B6xBXD125,32.25333333333333,3.917665971808553,101.16666666666667,5.269408568963567,3.3183333333333334,0.17313771012308862,6
4,Male,Ntg,45% HFD,B6xBXD14,33.435,1.0535891039679572,93,0,3.05,0,2
4,Male,Ntg,45% HFD,B6xBXD152,29.61,2.6230325960612846,96.33333333333333,2.886751345948129,3.1566666666666667,0.09237604307034021,3
4,Male,Ntg,45% HFD,B6xBXD154,27.845,5.395224740453357,93.5,0.7071067811865476,3.065,0.0212132034355966,2
4,Male,Ntg,45% HFD,B6xBXD16,34.685,0.035355339059330394,93,0,3.05,0,2
4,Male,Ntg,45% HFD,B6xBXD161,37.93,4.859290071605113,93.33333333333333,0.5773502691896257,3.06,0.017320508075688915,3
4,Male,Ntg,45% HFD,B6xBXD169,32.889,2.9262165561238516,94.4,2.9514591494904874,3.0959999999999996,0.09697651491183029,10
4,Male,Ntg,45% HFD,B6xBXD19,32.45333333333333,2.0368194159849655,93,0,3.05,0,3
4,Male,Ntg,45% HFD,B6xBXD28,34.913333333333334,0.5901129835322507,111.66666666666667,32.331615074619044,3.663333333333333,1.0623244953089113,3
4,Male,Ntg,45% HFD,B6xBXD39,37.6425,5.842130747138981,94.75,3.5,3.1075,0.11499999999999999,4
4,Male,Ntg,45% HFD,B6xBXD50,30.04,NA,100,NA,3.28,NA,1
4,Male,Ntg,45% HFD,B6xBXD55,35.305,4.886107857999041,93,0,3.05,0,2
4,Male,Ntg,45% HFD,B6xBXD60,40.10333333333333,1.9729757558909196,95.33333333333333,4.041451884327381,3.1266666666666665,0.1327905619136139,3
4,Male,Ntg,45% HFD,B6xBXD61,34.7325,2.0188451437110557,93,0,3.05,0,8
4,Male,Ntg,45% HFD,B6xBXD62,44.01,NA,93,NA,3.05,NA,1
4,Male,Ntg,45% HFD,B6xBXD65,35.623333333333335,1.7682288690475947,93.33333333333333,0.5773502691896257,3.06,0.017320508075688915,3
4,Male,Ntg,45% HFD,B6xBXD66,27.545,0.049497474683056014,93,0,3.05,0,2
4,Male,Ntg,45% HFD,B6xBXD68,33.862,3.5597148762225324,98.6,3.1304951684997055,3.234,0.10285912696499032,5
4,Male,Ntg,45% HFD,B6xBXD74,32.72666666666667,3.948181015775916,93,0,3.05,0,3
4,Male,Ntg,45% HFD,B6xBXD75,33.34,0.4384062043356577,93,0,3.05,0,2
4,Male,Ntg,45% HFD,B6xBXD83,32.77444444444444,3.196967747378408,93.77777777777777,2.3333333333333335,3.0755555555555554,0.07666666666666666,9
4,Male,Ntg,45% HFD,B6xBXD87,29.364285714285714,1.9355176494748296,95.14285714285714,3.3380918415851206,3.1199999999999997,0.10984838035522718,7
4,Male,Ntg,45% HFD,B6xBXD99,31.065,1.2091525958289968,93,0,3.05,0,2
4,Male,Ntg,45% HFD,B6xD2,37.945,4.6881179592668065,93,0,3.05,0,2
4,Male,Ntg,6% Extruded,B6,28.520666666666667,1.8492989662752393,108.2,21.64717071582335,3.5493333333333332,0.7112510774952086,15
4,Male,Ntg,6% Extruded,B6xBXD113,34.815,1.7748380207782328,96.5,4.949747468305833,3.165,0.1626345596729059,2
4,Male,Ntg,6% Extruded,B6xBXD124,31.838333333333335,1.8907079802726452,95.33333333333333,3.6147844564602556,3.1266666666666665,0.1187714892836941,6
4,Male,Ntg,6% Extruded,B6xBXD125,27.468333333333334,1.9334261471974215,97.66666666666667,3.6147844564602556,3.203333333333333,0.1187714892836941,6
4,Male,Ntg,6% Extruded,B6xBXD14,33.303333333333335,2.500246654498978,98.66666666666667,2.309401076758503,3.2366666666666664,0.07505553499465129,3
4,Male,Ntg,6% Extruded,B6xBXD154,25.032,2.3375991957561935,95.8,3.8340579025361627,3.142,0.1259761882261882,5
4,Male,Ntg,6% Extruded,B6xBXD16,32.03333333333333,2.773181085564616,93,0,3.05,0,3
4,Male,Ntg,6% Extruded,B6xBXD161,33.129999999999995,3.1108680460604567,95.33333333333333,4.041451884327381,3.1266666666666665,0.1327905619136139,3
4,Male,Ntg,6% Extruded,B6xBXD169,27.72,1.9079177131102913,95.8,3.8340579025361627,3.142,0.1259761882261882,5
4,Male,Ntg,6% Extruded,B6xBXD22,27.424999999999997,0.28991378028648457,101,0,3.31,0,2
4,Male,Ntg,6% Extruded,B6xBXD28,28.803333333333335,1.4312348980280394,93,0,3.05,0,3
4,Male,Ntg,6% Extruded,B6xBXD38,29.735,0.8779464676163345,95.5,2.8106938645110393,3.13,0.09252026804976296,6
4,Male,Ntg,6% Extruded,B6xBXD39,27.453333333333333,2.285089349091921,100,0,3.28,0,3
4,Male,Ntg,6% Extruded,B6xBXD48a,31.955000000000002,3.580149438221819,97.66666666666667,3.6147844564602556,3.203333333333333,0.1187714892836941,6
4,Male,Ntg,6% Extruded,B6xBXD50,28.0875,2.9522689014835115,96.5,4.041451884327381,3.165,0.1327905619136139,4
4,Male,Ntg,6% Extruded,B6xBXD55,32.13,NA,115,NA,3.77,NA,1
4,Male,Ntg,6% Extruded,B6xBXD60,30.72,NA,93,NA,3.05,NA,1
4,Male,Ntg,6% Extruded,B6xBXD61,31.465714285714284,3.7137530753621593,95,3.415650255319866,3.1157142857142857,0.11222850838908131,7
4,Male,Ntg,6% Extruded,B6xBXD62,31.732,2.4729577432701904,95.8,3.8340579025361627,3.142,0.1259761882261882,5
4,Male,Ntg,6% Extruded,B6xBXD65,29.94,3.0532496349518072,98.5,3,3.23,0.09999999999999987,4
4,Male,Ntg,6% Extruded,B6xBXD66,27.6075,0.7210813638788152,93,0,3.05,0,4
4,Male,Ntg,6% Extruded,B6xBXD68,29.123333333333335,0.7245228314783008,93,0,3.05,0,3
4,Male,Ntg,6% Extruded,B6xBXD73,29.444,1.0948688404451823,105.3,8.615876817441933,3.453,0.28166370807124674,10
4,Male,Ntg,6% Extruded,B6xBXD75,30.821666666666665,2.4681524804328174,95.33333333333333,3.6147844564602556,3.1266666666666665,0.1187714892836941,6
4,Male,Ntg,6% Extruded,B6xBXD77,33.626666666666665,2.1930587467431564,101.33333333333333,4.96655480858378,3.3233333333333333,0.16403251710153885,6
4,Male,Ntg,6% Extruded,B6xBXD83,32.343333333333334,1.1173331344470792,97.66666666666667,4.041451884327381,3.203333333333333,0.1327905619136139,3
4,Male,Ntg,6% Extruded,B6xBXD87,29.602857142857143,1.3003039937608722,103,11.32843031197762,3.3785714285714286,0.3722198531078362,7
4,Male,Ntg,6% Extruded,B6xBXD99,29.79,1.945224922727447,98,4.358898943540674,3.2133333333333334,0.1422439219556792,3
4,Male,Ntg,6% Extruded,B6xD2,30.814999999999998,2.654392585884762,107,25.92296279363144,3.51,0.8517544917907472,8
4,Male,Ntg,6% Extruded,B6xD2Gpnmb,31.7525,3.3570460725663764,100,0,3.28,0,4
4,Male,Ntg,6% Extruded,D2,32.488,2.1333705725916445,93,0,3.05,0,5
6,Female,5XFAD,45% HFD,B6,29.463,6.021980202188941,177.1,9.562077877393246,5.805,0.3107785921413079,10
6,Female,5XFAD,45% HFD,B6xBXD100,31.66,2.5139477586722707,178.75,3.5,5.8575,0.11500000000000021,4
6,Female,5XFAD,45% HFD,B6xBXD113,28.00857142857143,6.098350674762887,183.42857142857142,0.9759000729485332,6.012857142857143,0.029277002188456237,7
6,Female,5XFAD,45% HFD,B6xBXD12,22.071,1.321728245728128,181.2,3.6147844564602556,5.938,0.11877148928369434,10
6,Female,5XFAD,45% HFD,B6xBXD124,26.288,3.5160162115667224,188.2,3.8340579025361627,6.168,0.12597618822618795,5
6,Female,5XFAD,45% HFD,B6xBXD125,28.125833333333333,3.8879802149078837,185.25,8.645808232895291,6.071666666666666,0.28248357420736814,12
6,Female,5XFAD,45% HFD,B6xBXD14,32.7275,7.164682726501471,180.5,12.409673645990857,5.915,0.4077464197968424,8
6,Female,5XFAD,45% HFD,B6xBXD152,27.799090909090907,4.817610309158378,176.36363636363637,5.818465902155435,5.779090909090909,0.19117816535653567,11
