ID,Collected.Date,Collected.By,Weight,Notes,Sex,Line,Genotype,Diet,Birth.Date,Housing.ID,Age.Tested.Days,Age.Tested.Months,AgeGrp
11344,2020-04-16,NA,28.54,NA,Female,B6xBXD169,5XFAD,6% Extruded,2019-01-01,3514,471,15.44,16
11751,2020-04-16,NA,38.06,NA,Male,B6xBXD62,5XFAD,6% Extruded,2019-01-22,3667,450,14.75,14
11711,2020-04-16,NA,31.32,NA,Female,B6xBXD19,Ntg,6% Extruded,2019-01-22,3687,450,14.75,14
12252,2020-04-16,NA,40.47,NA,Male,B6xBXD154,5XFAD,45% HFD,2019-02-12,3808,429,14.07,14
11565,2020-04-16,NA,49.37,NA,Male,B6xBXD74,Ntg,45% HFD,2019-01-15,3581,457,14.98,14
21456,2020-04-16,NA,43.07,NA,Male,B6xBXD39,Ntg,45% HFD,2020-01-14,6494,93,3.05,4
12276,2020-04-16,NA,25.13,NA,Female,B6xBXD161,5XFAD,6% Extruded,2019-02-12,3812,429,14.07,14
21506,2020-04-16,NA,27.16,NA,Male,B6xBXD154,Ntg,6% Extruded,2020-01-14,6498,93,3.05,4
12277,2020-04-16,NA,29.34,NA,Female,B6xBXD161,5XFAD,6% Extruded,2019-02-12,3812,429,14.07,14
11568,2020-04-16,NA,34.29,no blood,Female,B6xBXD99,5XFAD,45% HFD,2019-01-15,3582,457,14.98,14
11726,2020-04-16,NA,56.6,NA,Female,B6xBXD39,Ntg,45% HFD,2019-01-22,3645,450,14.75,14
21507,2020-04-16,NA,51.97,NA,Male,B6xBXD154,5XFAD,6% Extruded,2020-01-14,6498,93,3.05,4
12249,2020-04-16,NA,26.41,NA,Male,B6xBXD154,Ntg,45% HFD,2019-02-12,3808,429,14.07,14
11813,2020-04-16,NA,28.19,derm on tail,Male,B6xBXD154,5XFAD,6% Extruded,2019-01-22,3710,450,14.75,14
11715,2020-04-16,NA,26.07,NA,Female,B6xBXD19,5XFAD,6% Extruded,2019-01-22,3687,450,14.75,14
12250,2020-04-16,NA,38.02,NA,Male,B6xBXD154,5XFAD,45% HFD,2019-02-12,3808,429,14.07,14
11728,2020-04-16,NA,51.23,NA,Female,B6xBXD39,Ntg,45% HFD,2019-01-22,3645,450,14.75,14
12260,2020-04-16,NA,48.37,NA,Male,B6xBXD154,Ntg,45% HFD,2019-02-12,3811,429,14.07,14
21505,2020-04-16,NA,25.06,NA,Male,B6xBXD154,5XFAD,6% Extruded,2020-01-14,6498,93,3.05,4
12251,2020-04-16,NA,44.78,NA,Male,B6xBXD154,5XFAD,45% HFD,2019-02-12,3808,429,14.07,14
11734,2020-04-16,NA,36.11,NA,Female,B6xBXD39,5XFAD,45% HFD,2019-01-22,3645,450,14.75,14
11575,2020-04-16,NA,58.09,NA,Male,B6xBXD99,Ntg,45% HFD,2019-01-15,3584,457,14.98,14
11571,2020-04-16,NA,44.26,NA,Female,B6xBXD99,Ntg,45% HFD,2019-01-15,3582,457,14.98,14
11570,2020-04-16,NA,63.37,spot on sophie doesn<92>t know..fat?,Female,B6xBXD99,Ntg,45% HFD,2019-01-15,3582,457,14.98,14
12273,2020-04-16,NA,51.9,NA,Male,B6xBXD161,5XFAD,45% HFD,2019-02-12,3816,429,14.07,14
11803,2020-04-16,NA,48.45,NA,Female,B6xBXD113,Ntg,45% HFD,2019-01-22,3674,450,14.75,14
21457,2020-04-16,NA,37.69,NA,Male,B6xBXD39,5XFAD,45% HFD,2020-01-14,6494,93,3.05,4
11709,2020-04-16,NA,45.72,no blood,Female,B6xBXD19,Ntg,45% HFD,2019-01-22,3644,450,14.75,14
11735,2020-04-16,NA,30.14,NA,Female,B6xBXD39,5XFAD,45% HFD,2019-01-22,3645,450,14.75,14
21458,2020-04-16,NA,35.72,NA,Male,B6xBXD39,5XFAD,45% HFD,2020-01-14,6494,93,3.05,4
11574,2020-04-16,NA,56.24,NA,Male,B6xBXD99,5XFAD,45% HFD,2019-01-15,3584,457,14.98,14
12257,2020-04-16,NA,35,NA,Male,B6xBXD154,5XFAD,6% Extruded,2019-02-12,3810,429,14.07,14
11569,2020-04-16,NA,37.23,NA,Female,B6xBXD99,5XFAD,45% HFD,2019-01-15,3582,457,14.98,14
12175,2020-04-30,NA,48.21,NA,Male,B6xBXD65,Ntg,6% Extruded,2019-02-12,3803,443,14.52,14
12187,2020-04-30,NA,45.47,NA,Female,B6xBXD66,Ntg,45% HFD,2019-02-12,3795,443,14.52,14
21628,2020-04-30,NA,41.88,NA,Male,B6xBXD60,Ntg,45% HFD,2020-01-21,6567,100,3.28,4
12196,2020-04-30,NA,48.71,NA,Male,B6xBXD66,5XFAD,45% HFD,2019-02-12,3797,443,14.52,14
12188,2020-04-30,NA,26.17,NA,Female,B6xBXD66,5XFAD,45% HFD,2019-02-12,3795,443,14.52,14
19135,2020-04-30,NA,29.6,NA,Male,B6xBXD12,5XFAD,6% Extruded,2019-10-22,5778,191,6.26,6
12635,2020-04-30,NA,35.12,NA,Female,B6xBXD73,Ntg,45% HFD,2019-03-05,3960,422,13.84,14
12039,2020-04-30,NA,27.95,died. Got blood. Enlarged spleen,Female,B6xBXD68,5XFAD,45% HFD,2019-02-14,3746,441,14.46,14
12173,2020-04-30,NA,32.69,NA,Male,B6xBXD65,5XFAD,6% Extruded,2019-02-12,3803,443,14.52,14
21927,2020-04-30,NA,20.73,NA,Female,B6xBXD161,Ntg,6% Extruded,2020-01-28,6622,93,3.05,4
22784,2020-04-30,NA,32.38,dba coat color. White splotchy heart,Male,D2,Ntg,6% Extruded,2020-01-28,6749,93,3.05,4
12178,2020-04-30,NA,47.09,NA,Male,B6xBXD65,Ntg,6% Extruded,2019-02-12,3803,443,14.52,14
21880,2020-04-30,NA,19.7,NA,Female,B6xBXD124,Ntg,45% HFD,2020-01-28,6615,93,3.05,4
19238,2020-04-30,NA,30.47,NA,Female,B6xBXD19,Ntg,45% HFD,2019-10-29,5805,184,6.03,6
12036,2020-04-30,NA,51.06,NA,Male,B6xBXD125,5XFAD,45% HFD,2019-02-14,3745,441,14.46,14
12041,2020-04-30,NA,48.73,NA,Female,B6xBXD68,Ntg,45% HFD,2019-02-14,3746,441,14.46,14
12186,2020-04-30,NA,27.54,NA,Female,B6xBXD66,5XFAD,45% HFD,2019-02-12,3795,443,14.52,14
19240,2020-04-30,NA,33.08,NA,Female,B6xBXD19,Ntg,45% HFD,2019-10-29,5805,184,6.03,6
12529,2020-04-30,NA,42.92,mass on neck (thoracic) 2cm x2cm. Enlarged spleen and liver,Female,B6xBXD14,Ntg,45% HFD,2019-02-26,3893,429,14.07,14
19136,2020-04-30,NA,30.35,NA,Male,B6xBXD12,Ntg,6% Extruded,2019-10-22,5778,191,6.26,6
21881,2020-04-30,NA,22.93,NA,Female,B6xBXD124,5XFAD,45% HFD,2020-01-28,6615,93,3.05,4
12634,2020-04-30,NA,22.37,NA,Female,B6xBXD73,5XFAD,45% HFD,2019-03-05,3960,422,13.84,14
21931,2020-04-30,NA,21.27,NA,Female,B6xBXD161,5XFAD,6% Extruded,2020-01-28,6622,93,3.05,4
21697,2020-04-30,NA,32.36,NA,Male,B6xBXD169,Ntg,45% HFD,2020-01-21,6583,100,3.28,4
12669,2020-04-30,NA,20.69,NA,Female,B6xBXD125,5XFAD,6% Extruded,2019-02-26,3904,429,14.07,14
22785,2020-04-30,NA,34.32,dba coat color,Male,D2,Ntg,6% Extruded,2020-01-28,6749,93,3.05,4
12198,2020-04-30,NA,48.72,NA,Male,B6xBXD66,5XFAD,45% HFD,2019-02-12,3797,443,14.52,14
12565,2020-04-30,NA,44.75,NA,Male,B6xBXD113,5XFAD,6% Extruded,2019-02-26,3903,429,14.07,14
21882,2020-04-30,NA,21.55,NA,Female,B6xBXD124,5XFAD,45% HFD,2020-01-28,6615,93,3.05,4
12531,2020-04-30,NA,43.84,NA,Female,B6xBXD14,Ntg,45% HFD,2019-02-26,3893,429,14.07,14
22782,2020-04-30,NA,34.36,dba coat color. White splotchy heart,Male,D2,Ntg,6% Extruded,2020-01-28,6749,93,3.05,4
22786,2020-04-30,NA,29.13,dba coat color,Male,D2,Ntg,6% Extruded,2020-01-28,6749,93,3.05,4
12653,2020-04-30,NA,43.2,NA,Male,B6xBXD83,Ntg,45% HFD,2019-03-05,3899,422,13.84,14
19134,2020-04-30,NA,28.51,NA,Male,B6xBXD12,5XFAD,6% Extruded,2019-10-22,5778,191,6.26,6
21626,2020-04-30,NA,38.67,NA,Male,B6xBXD60,5XFAD,45% HFD,2020-01-21,6568,100,3.28,4
19239,2020-04-30,NA,27.52,NA,Female,B6xBXD19,5XFAD,45% HFD,2019-10-29,5805,184,6.03,6
12567,2020-04-30,NA,48.26,NA,Male,B6xBXD113,Ntg,6% Extruded,2019-02-26,3903,429,14.07,14
12040,2020-04-30,NA,53.77,NA,Female,B6xBXD68,5XFAD,45% HFD,2019-02-14,3746,441,14.46,14
12195,2020-04-30,NA,65.92,NA,Male,B6xBXD66,Ntg,45% HFD,2019-02-12,3797,443,14.52,14
12197,2020-04-30,NA,53.81,masses on the liver,Male,B6xBXD66,Ntg,45% HFD,2019-02-12,3797,443,14.52,14
19139,2020-04-30,NA,30.84,NA,Male,B6xBXD12,Ntg,6% Extruded,2019-10-22,5779,191,6.26,6
21627,2020-04-30,NA,35.88,NA,Male,B6xBXD60,5XFAD,45% HFD,2020-01-21,6568,100,3.28,4
12174,2020-04-30,NA,38.44,NA,Male,B6xBXD65,5XFAD,6% Extruded,2019-02-12,3803,443,14.52,14
22783,2020-04-30,NA,32.25,dba coat color,Male,D2,Ntg,6% Extruded,2020-01-28,6749,93,3.05,4
12239,2020-04-30,NA,38.72,NA,Male,B6xBXD125,Ntg,6% Extruded,2019-02-12,3791,443,14.52,14
21623,2020-04-30,NA,35.6,NA,Male,B6xBXD60,5XFAD,45% HFD,2020-01-21,6567,100,3.28,4
19137,2020-04-30,NA,30.61,NA,Male,B6xBXD12,5XFAD,6% Extruded,2019-10-22,5779,191,6.26,6
12189,2020-04-30,NA,55.11,NA,Female,B6xBXD66,Ntg,45% HFD,2019-02-12,3795,443,14.52,14
21696,2020-04-30,NA,24.03,NA,Male,B6xBXD169,5XFAD,45% HFD,2020-01-21,6583,100,3.28,4
12566,2020-04-30,NA,42.61,NA,Male,B6xBXD113,Ntg,6% Extruded,2019-02-26,3903,429,14.07,14
21926,2020-04-30,NA,20.82,NA,Female,B6xBXD161,5XFAD,6% Extruded,2020-01-28,6622,93,3.05,4
21698,2020-04-30,NA,33.63,NA,Male,B6xBXD169,Ntg,45% HFD,2020-01-21,6583,100,3.28,4
19138,2020-04-30,NA,29.72,NA,Male,B6xBXD12,5XFAD,6% Extruded,2019-10-22,5779,191,6.26,6
22114,2020-05-07,NA,18.72,NA,Female,B6xBXD169,5XFAD,45% HFD,2020-02-04,6679,93,3.05,4
22273,2020-05-07,NA,19.43,NA,Female,B6xBXD68,5XFAD,6% Extruded,2020-02-11,6778,86,2.82,2
22253,2020-05-07,NA,22.02,NA,Female,B6xBXD60,Ntg,6% Extruded,2020-02-11,6774,86,2.82,2
12824,2020-05-07,NA,55.89,NA,Male,B6xBXD19,Ntg,45% HFD,2019-03-12,4008,422,13.84,14
22223,2020-05-07,NA,19.52,NA,Female,B6xBXD38,Ntg,45% HFD,2020-02-11,6766,86,2.82,2
22237,2020-05-07,NA,21.75,NA,Female,B6xBXD60,Ntg,45% HFD,2020-02-11,6770,86,2.82,2
12818,2020-05-07,NA,44.64,NA,Female,B6xBXD19,Ntg,45% HFD,2019-03-12,4007,422,13.84,14
19412,2020-05-07,NA,33.67,derm on back.,Male,B6xBXD113,5XFAD,6% Extruded,2019-11-05,5925,184,6.03,6
22236,2020-05-07,NA,24.7,NA,Female,B6xBXD60,Ntg,45% HFD,2020-02-11,6770,86,2.82,2
22227,2020-05-07,NA,20.34,NA,Female,B6xBXD38,Ntg,45% HFD,2020-02-11,6766,86,2.82,2
22262,2020-05-07,NA,38.37,NA,Male,B6xBXD60,Ntg,45% HFD,2020-02-11,6775,86,2.82,2
22259,2020-05-07,NA,33.42,NA,Male,B6xBXD60,5XFAD,6% Extruded,2020-02-11,6776,86,2.82,2
22132,2020-05-07,NA,22.27,NA,Female,B6,Ntg,6% Extruded,2020-02-04,6683,93,3.05,4
22116,2020-05-07,NA,22.43,NA,Female,B6xBXD169,5XFAD,45% HFD,2020-02-04,6679,93,3.05,4
22255,2020-05-07,NA,41.29,NA,Male,B6xBXD60,Ntg,45% HFD,2020-02-11,6775,86,2.82,2
22139,2020-05-07,NA,22.61,NA,Female,B6xD2,Ntg,6% Extruded,2020-02-04,6684,93,3.05,4
19402,2020-05-07,NA,37.76,NA,Male,B6xBXD83,5XFAD,6% Extruded,2019-11-05,6189,184,6.03,6
12891,2020-05-07,NA,23.84,NA,Female,B6xBXD125,5XFAD,6% Extruded,2019-03-12,4017,422,13.84,14
22272,2020-05-07,NA,21.64,NA,Female,B6xBXD68,5XFAD,6% Extruded,2020-02-11,6778,86,2.82,2
22217,2020-05-07,NA,28.79,NA,Male,B6xBXD38,Ntg,45% HFD,2020-02-11,6764,86,2.82,2
22117,2020-05-07,NA,20.07,NA,Female,B6xBXD169,5XFAD,45% HFD,2020-02-04,6679,93,3.05,4
12879,2020-05-07,NA,55.73,NA,Male,B6xBXD77,Ntg,6% Extruded,2019-03-12,3966,422,13.84,14
12934,2020-05-07,NA,35.44,NA,Female,B6,Ntg,6% Extruded,2019-03-12,5384,422,13.84,14
22254,2020-05-07,NA,21.43,NA,Female,B6xBXD60,5XFAD,6% Extruded,2020-02-11,6774,86,2.82,2
12757,2020-05-07,NA,23.9,NA,Female,B6,Ntg,6% Extruded,2019-02-26,3906,436,14.3,14
22110,2020-05-07,NA,19.38,NA,Female,B6xBXD169,Ntg,45% HFD,2020-02-04,6678,93,3.05,4
22218,2020-05-07,NA,33.81,NA,Male,B6xBXD38,Ntg,45% HFD,2020-02-11,6764,86,2.82,2
19405,2020-05-07,NA,35.63,NA,Male,B6xBXD83,Ntg,6% Extruded,2019-11-05,5923,184,6.03,6
12534,2020-05-07,NA,55.24,NA,Male,B6xBXD14,5XFAD,45% HFD,2019-02-26,3894,436,14.3,14
12758,2020-05-07,NA,22.54,derm on back.,Female,B6,5XFAD,6% Extruded,2019-02-26,3906,436,14.3,14
19404,2020-05-07,NA,35.3,NA,Male,B6xBXD83,Ntg,6% Extruded,2019-11-05,6189,184,6.03,6
19403,2020-05-07,NA,33.08,NA,Male,B6xBXD83,5XFAD,6% Extruded,2019-11-05,6189,184,6.03,6
19345,2020-05-07,NA,40.02,NA,Male,B6xBXD16,5XFAD,45% HFD,2019-11-05,5906,184,6.03,6
22238,2020-05-07,NA,21.68,NA,Female,B6xBXD60,5XFAD,45% HFD,2020-02-11,6770,86,2.82,2
22119,2020-05-07,NA,19.15,NA,Female,B6xBXD169,Ntg,45% HFD,2020-02-04,6679,93,3.05,4
22130,2020-05-07,NA,20.24,NA,Female,B6,Ntg,6% Extruded,2020-02-04,6683,93,3.05,4
22211,2020-05-07,NA,28.13,NA,Male,B6xBXD38,5XFAD,45% HFD,2020-02-11,6763,86,2.82,2
22261,2020-05-07,NA,34.86,NA,Male,B6xBXD60,5XFAD,45% HFD,2020-02-11,6775,86,2.82,2
19343,2020-05-07,NA,39.26,NA,Male,B6xBXD16,5XFAD,45% HFD,2019-11-05,5906,184,6.03,6
22226,2020-05-07,NA,19.66,NA,Female,B6xBXD38,5XFAD,45% HFD,2020-02-11,6766,86,2.82,2
22129,2020-05-07,NA,19.03,NA,Female,B6,Ntg,6% Extruded,2020-02-04,6683,93,3.05,4
22111,2020-05-07,NA,18.94,NA,Female,B6xBXD169,5XFAD,45% HFD,2020-02-04,6678,93,3.05,4
12816,2020-05-07,NA,41.42,NA,Female,B6xBXD19,Ntg,45% HFD,2019-03-12,4007,422,13.84,14
22140,2020-05-07,NA,20.92,NA,Female,B6xD2,5XFAD,6% Extruded,2020-02-04,6684,93,3.05,4
12889,2020-05-07,NA,23.61,NA,Female,B6xBXD125,5XFAD,6% Extruded,2019-03-12,4017,422,13.84,14
22225,2020-05-07,NA,22.39,NA,Female,B6xBXD38,Ntg,45% HFD,2020-02-11,6761,86,2.82,2
19399,2020-05-07,NA,35.7,NA,Male,B6xBXD83,5XFAD,6% Extruded,2019-11-05,5923,184,6.03,6
12892,2020-05-07,NA,23.18,NA,Female,B6xBXD125,5XFAD,6% Extruded,2019-03-12,4017,422,13.84,14
22258,2020-05-07,NA,28.74,NA,Male,B6xBXD60,Ntg,6% Extruded,2020-02-11,6776,86,2.82,2
22141,2020-05-07,NA,24.67,NA,Female,B6xD2,Ntg,6% Extruded,2020-02-04,6684,93,3.05,4
22274,2020-05-07,NA,21.34,NA,Female,B6xBXD68,Ntg,6% Extruded,2020-02-11,6778,86,2.82,2
19344,2020-05-07,NA,49.82,NA,Male,B6xBXD16,Ntg,45% HFD,2019-11-05,5906,184,6.03,6
22115,2020-05-07,NA,19.72,NA,Female,B6xBXD169,5XFAD,45% HFD,2020-02-04,6679,93,3.05,4
22113,2020-05-07,NA,19.66,NA,Female,B6xBXD169,Ntg,45% HFD,2020-02-04,6678,93,3.05,4
22186,2020-05-07,NA,32.89,NA,Male,B6xBXD14,Ntg,45% HFD,2020-02-11,6754,86,2.82,2
22133,2020-05-07,NA,21.84,NA,Female,B6,Ntg,6% Extruded,2020-02-04,6683,93,3.05,4
19401,2020-05-07,NA,39.81,NA,Male,B6xBXD83,5XFAD,6% Extruded,2019-11-05,5923,184,6.03,6
12936,2020-05-07,NA,21.45,sickly? Wasn<92>t moving around too much,Female,B6,5XFAD,6% Extruded,2019-03-12,5384,422,13.84,14
22181,2020-05-07,NA,34.98,NA,Male,B6xBXD14,Ntg,45% HFD,2020-02-11,6754,86,2.82,2
22260,2020-05-07,NA,31.06,NA,Male,B6xBXD60,Ntg,6% Extruded,2020-02-11,6776,86,2.82,2
12817,2020-05-07,NA,35.28,NA,Female,B6xBXD19,Ntg,45% HFD,2019-03-12,4007,422,13.84,14
22112,2020-05-07,NA,17.22,hippocampus in cortex tube  and cortext in hippocampus tube,Female,B6xBXD169,Ntg,45% HFD,2020-02-04,6678,93,3.05,4
12895,2020-05-07,NA,58.87,NA,Male,B6xBXD125,5XFAD,45% HFD,2019-03-12,4018,422,13.84,14
22251,2020-05-07,NA,22.01,NA,Female,B6xBXD60,5XFAD,6% Extruded,2020-02-11,6774,86,2.82,2
22182,2020-05-07,NA,31.7,NA,Male,B6xBXD14,5XFAD,45% HFD,2020-02-11,6754,86,2.82,2
